Search_ID,File_Name,Segment_Index,Case_Name_Hint,Citation_Hint,Year_Hint,Char_Count
westlaw_100_full_text_items_for_appendectomy11_0092,Westlaw - 100 full text items for appendectomy11.rtf,92,"Edward C. CELLA, II, Plaintiff,
v.
UNITED STATES of America, Defendant.",825 F.Supp. 1383,2026,119837
westlaw_100_full_text_items_for_appendectomy11_0093,Westlaw - 100 full text items for appendectomy11.rtf,93,"Report and Recommendation Adopted in Part, Rejected in Part by Pledger v. United States, N.D.W.Va., September 27, 2018",2018 WL 5905893,2026,170955
westlaw_100_full_text_items_for_appendectomy11_0094,Westlaw - 100 full text items for appendectomy11.rtf,94,"Jacqueline BERG, Daughter and Executrix of the Estate of Marilyn Moss, Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2021 WL 6883495,2026,148266
westlaw_100_full_text_items_for_appendectomy11_0095,Westlaw - 100 full text items for appendectomy11.rtf,95,"Tami JONES, TRUSTEE FOR the heirs of Charley BOON, Deceased, Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2025 WL 2045820,2026,111159
westlaw_100_full_text_items_for_appendectomy11_0096,Westlaw - 100 full text items for appendectomy11.rtf,96,"Overruled by Planned Parenthood of Southeastern Pennsylvania v. Casey, U.S.Pa., June 29, 1992",106 S.Ct. 2169,2026,201336
westlaw_100_full_text_items_for_appendectomy11_0097,Westlaw - 100 full text items for appendectomy11.rtf,97,"Leighanne N. WELLER, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant.",2016 WL 4720451,2026,100638
westlaw_100_full_text_items_for_appendectomy11_0098,Westlaw - 100 full text items for appendectomy11.rtf,98,"Called into Doubt by Sosa v. Lantz, D.Conn., August 14, 2013",2005 WL 3116413,2026,79789
westlaw_100_full_text_items_for_appendectomy11_0099,Westlaw - 100 full text items for appendectomy11.rtf,99,"Pasqual LOPEZ, Plaintiff,
v.
Nancy A. BERRYHILL, Acting Commissioner of Social Security, Defendant.",2019 WL 918359,2026,93384
westlaw_100_full_text_items_for_appendectomy2_0000,Westlaw - 100 full text items for appendectomy2.rtf,0,"Sheila Rae TAYLOR, Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY ADMINISTRATION, Defendant.",2015 WL 4730716,2015,48958
westlaw_100_full_text_items_for_appendectomy2_0001,Westlaw - 100 full text items for appendectomy2.rtf,1,"Ninoos EILIA, Plaintiff,
v.
Andrew SAUL,1 Defendant.",2019 WL 13201914,2026,71446
westlaw_100_full_text_items_for_appendectomy2_0002,Westlaw - 100 full text items for appendectomy2.rtf,2,"Aaron FRANCOIS (#603619)
v.
Stephanie LAMARTINIERE, et al.",2019 WL 2494597,2026,22757
westlaw_100_full_text_items_for_appendectomy2_0003,Westlaw - 100 full text items for appendectomy2.rtf,3,"Ryan BURRESS and Amanda Burress, Plaintiffs,
v.
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER, Defendant.",2019 WL 13156315,2026,13345
westlaw_100_full_text_items_for_appendectomy2_0004,Westlaw - 100 full text items for appendectomy2.rtf,4,"Warren Vincent LEE, Plaintiff,
v.
Shane WYATT,1 et al., Defendants.",2009 WL 1741387,2026,98886
westlaw_100_full_text_items_for_appendectomy2_0005,Westlaw - 100 full text items for appendectomy2.rtf,5,"Jaquan BANKS, Plaintiff,
v.
Thomas J. DART, et al., Defendants.",2023 WL 6388063,2026,59725
westlaw_100_full_text_items_for_appendectomy2_0006,Westlaw - 100 full text items for appendectomy2.rtf,6,"Maura HAMMOND, Plaintiff,
v.
EM SPECIALISTS, PA, a Kansas Professional Corporation, Sharon L. Maturo, M.D., and Carrie A. Grounds, M.D., Defendants.",2015 WL 4066691,2026,24133
westlaw_100_full_text_items_for_appendectomy2_0007,Westlaw - 100 full text items for appendectomy2.rtf,7,"Mary G. JEWETT, Appellant,
v.
Robert A. McDONALD, Secretary of Veterans Affairs, Appellee.",2014 WL 5343674,2026,22089
westlaw_100_full_text_items_for_appendectomy2_0008,Westlaw - 100 full text items for appendectomy2.rtf,8,"Distinguished by WFG National Title Insurance Company v. Northway Homes LLC, W.D.N.C., June 30, 2025",127 F.Supp. 26,2026,16469
westlaw_100_full_text_items_for_appendectomy2_0009,Westlaw - 100 full text items for appendectomy2.rtf,9,,2009 WL 440874,2026,13749
westlaw_100_full_text_items_for_appendectomy2_0010,Westlaw - 100 full text items for appendectomy2.rtf,10,"Antonio PEARSON, Plaintiff
v.
PRISON HEALTH SERVICE, et al., Defendants.",2014 WL 2860660,2026,15398
westlaw_100_full_text_items_for_appendectomy2_0011,Westlaw - 100 full text items for appendectomy2.rtf,11,"Hyman KRAMER, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2011 WL 4537301,2026,15922
westlaw_100_full_text_items_for_appendectomy2_0012,Westlaw - 100 full text items for appendectomy2.rtf,12,"Brenda Aimee SMITH
v.
Michael J. ASTRUE, Commissioner of Social Security Administration.",914 F.Supp.2d 764,2026,92088
westlaw_100_full_text_items_for_appendectomy2_0013,Westlaw - 100 full text items for appendectomy2.rtf,13,"Judgment Reversed by Schweiker v. McClure, U.S.Cal., April 20, 1982",503 F.Supp. 409,2026,38165
westlaw_100_full_text_items_for_appendectomy2_0014,Westlaw - 100 full text items for appendectomy2.rtf,14,"Betty J. JONES, Appellant,
v.
Robert L. WILKIE, Secretary of Veterans Affairs, Appellee.",2020 WL 236754,2026,15184
westlaw_100_full_text_items_for_appendectomy2_0015,Westlaw - 100 full text items for appendectomy2.rtf,15,"Michele R. FABERY, RN, BSN, and Charles Fabery, Plaintiffs,
v.
MID–SOUTH OB–GYN, P.L.L.C., Heather O. Donato, M.D., Michael L. Stack, M.D., Donald L. Hamby, M.D., Defendants.",2007 WL 7607254,2026,4523
westlaw_100_full_text_items_for_appendectomy2_0016,Westlaw - 100 full text items for appendectomy2.rtf,16,"Nancy D. JOHNSON, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2009 WL 413299,2026,88914
westlaw_100_full_text_items_for_appendectomy2_0017,Westlaw - 100 full text items for appendectomy2.rtf,17,"Julie A. JANAS, Plaintiff,
v.
JoAnne B. BARNHART, Defendant.",451 F.Supp.2d 483,2026,76742
westlaw_100_full_text_items_for_appendectomy2_0018,Westlaw - 100 full text items for appendectomy2.rtf,18,"Ruben PROVENCIO-BARRAZA, Plaintiff,
v.
UNITED STATES MARSHALS SERVICE, et al., Defendants.",2007 WL 315362,2026,19670
westlaw_100_full_text_items_for_appendectomy2_0019,Westlaw - 100 full text items for appendectomy2.rtf,19,"Andrea K. SAVIDGE, et al., Plaintiffs,
v.
PHARM-SAVE, INC., Defendant.",570 F.Supp.3d 518,2026,20225
westlaw_100_full_text_items_for_appendectomy2_0020,Westlaw - 100 full text items for appendectomy2.rtf,20,"Sarah SANDOVAL Plaintiff,
v.
Natalya DANILYANTS, M.D., et al., Defendants.",2022 WL 1470471,2026,53307
westlaw_100_full_text_items_for_appendectomy2_0021,Westlaw - 100 full text items for appendectomy2.rtf,21,"Distinguished by Tatum v. ADT Sec. Services, Inc., M.D.Ala., March 19, 2012",244 F.Supp.2d 1298,2026,39547
westlaw_100_full_text_items_for_appendectomy2_0022,Westlaw - 100 full text items for appendectomy2.rtf,22,,545 Fed.Appx. 484,2026,12726
westlaw_100_full_text_items_for_appendectomy2_0023,Westlaw - 100 full text items for appendectomy2.rtf,23,"Frederick O. WHITE, Jr., Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",15 Vet.App. 130,2026,18573
westlaw_100_full_text_items_for_appendectomy2_0024,Westlaw - 100 full text items for appendectomy2.rtf,24,"Not Followed as Dicta Hackle v. Commissioner of Social Sec., S.D.Ohio, February 19, 2013",613 F.2d 139,2026,32781
westlaw_100_full_text_items_for_appendectomy2_0025,Westlaw - 100 full text items for appendectomy2.rtf,25,"Joe Ann AIKEN, Appellant,
v.
Robert L. WILKIE, Secretary of Veterans Affairs, Appellee.",2019 WL 3431773,2026,14211
westlaw_100_full_text_items_for_appendectomy2_0026,Westlaw - 100 full text items for appendectomy2.rtf,26,"UNITED STATES of America, Plaintiff,
v.
Samuel A. CRISH, Defendant.",2025 WL 3003925,2026,16366
westlaw_100_full_text_items_for_appendectomy2_0027,Westlaw - 100 full text items for appendectomy2.rtf,27,"Mae WILLIAMS, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2009 WL 2045339,2026,49274
westlaw_100_full_text_items_for_appendectomy2_0028,Westlaw - 100 full text items for appendectomy2.rtf,28,"Rehearing Granted, Vacated by Ezeagwuna v. Ashcroft, 3rd Cir., April 14, 2003",301 F.3d 116,2026,58298
westlaw_100_full_text_items_for_appendectomy2_0029,Westlaw - 100 full text items for appendectomy2.rtf,29,"Eufemio R. VAZQUEZ, Appellant,
v.
Hershel W. GOBER, Acting Secretary of Veterans Affairs, Appellee.",15 Vet.App. 436,2026,18356
westlaw_100_full_text_items_for_appendectomy2_0030,Westlaw - 100 full text items for appendectomy2.rtf,30,"Brandon THOMPSON, Plaintiff,
v.
MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC., Defendant.",2018 WL 11191633,2026,87957
westlaw_100_full_text_items_for_appendectomy2_0031,Westlaw - 100 full text items for appendectomy2.rtf,31,"Distinguished by Onishea v. Hopper, 11th Cir.(Ala.), April 7, 1999",137 F.3d 398,2026,80865
westlaw_100_full_text_items_for_appendectomy2_0032,Westlaw - 100 full text items for appendectomy2.rtf,32,"Gladys WINSHIP, Plaintiff,
v.
DAKOTA COUNTY, Defendant.",2008 WL 4151803,2026,29462
westlaw_100_full_text_items_for_appendectomy2_0033,Westlaw - 100 full text items for appendectomy2.rtf,33,"UNITED STATES of America,
v.
Reynaldo Delgado GARZA, Defendant.",2020 WL 4368284,2026,15902
westlaw_100_full_text_items_for_appendectomy2_0034,Westlaw - 100 full text items for appendectomy2.rtf,34,"Ricky Randall CAUSEY, Plaintiff–Appellant,
v.
The UNIVERSITY OF KENTUCKY CHANDLER MEDICAL CENTER, et al., Defendants–Appellees.",19 F.3d 18,2026,2867
westlaw_100_full_text_items_for_appendectomy2_0035,Westlaw - 100 full text items for appendectomy2.rtf,35,"Robert E. MILLER, Appellant
v.
* Michael J. ASTRUE, Commissioner Social Security.",282 Fed.Appx. 142,2026,3771
westlaw_100_full_text_items_for_appendectomy2_0036,Westlaw - 100 full text items for appendectomy2.rtf,36,"Dominator A. ALBUYA, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",7 Vet.App. 22,2026,3336
westlaw_100_full_text_items_for_appendectomy2_0037,Westlaw - 100 full text items for appendectomy2.rtf,37,"Berenice SALINAS-MONDRAGON, Petitioner,
v.
Moises BECERRA, et al., Respondents.",2026 WL 269331,2026,4897
westlaw_100_full_text_items_for_appendectomy2_0038,Westlaw - 100 full text items for appendectomy2.rtf,38,"Joan A. HOFMANN
v.
JOHN HANCOCK MUTUAL LIFE INSURANCE COMPANY.",400 F.Supp. 827,2026,28742
westlaw_100_full_text_items_for_appendectomy2_0039,Westlaw - 100 full text items for appendectomy2.rtf,39,"Disagreement Recognized by Palma v. Pharmedica Communications, Inc., D.Conn., September 30, 2003",113 F.Supp.2d 65,2026,46708
westlaw_100_full_text_items_for_appendectomy2_0040,Westlaw - 100 full text items for appendectomy2.rtf,40,"Johnny Martin LEDFORD, Plaintiff
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant",2015 WL 9304565,2026,29414
westlaw_100_full_text_items_for_appendectomy2_0041,Westlaw - 100 full text items for appendectomy2.rtf,41,"Gasper JANUSA, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",6 Vet.App. 122,2026,23887
westlaw_100_full_text_items_for_appendectomy2_0042,Westlaw - 100 full text items for appendectomy2.rtf,42,"Daniel NEIMAN and Allyson F., Neiman, as parents and Legal Representatives of their minor son N.K.N. Petitioners,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2016 WL 6459618,2026,26878
westlaw_100_full_text_items_for_appendectomy2_0043,Westlaw - 100 full text items for appendectomy2.rtf,43,"Manuel SUSANO-BONILLA, a/k/a Manuel S. Bonilla, Petitioner,
v.
Merrick B. GARLAND, United States Attorney General,* Respondent.",851 Fed.Appx. 855,2026,18810
westlaw_100_full_text_items_for_appendectomy2_0044,Westlaw - 100 full text items for appendectomy2.rtf,44,"Reversed and Remanded by Blackmore v. Kalamazoo County, 6th Cir.(Mich.), December 7, 2004",2003 WL 25737109,2026,18499
westlaw_100_full_text_items_for_appendectomy2_0045,Westlaw - 100 full text items for appendectomy2.rtf,45,"This document relates to: Stinson v. Davol, Inc., et al.",2023 WL 6534332,2026,17767
westlaw_100_full_text_items_for_appendectomy2_0046,Westlaw - 100 full text items for appendectomy2.rtf,46,"Lloyd R. McCLOUD, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2011 WL 148307,2026,22804
westlaw_100_full_text_items_for_appendectomy2_0047,Westlaw - 100 full text items for appendectomy2.rtf,47,"Angel PORTER, Plaintiff,
v.
PINKERTON GOVERNMENT SERVICES, INC., Defendant.",304 F.R.D. 24,2026,29685
westlaw_100_full_text_items_for_appendectomy2_0048,Westlaw - 100 full text items for appendectomy2.rtf,48,"Melvia J. GARDNER, Appellant,
v.
Robert L. WILKIE, Secretary of Veterans Affairs, Appellee.",2020 WL 6303854,2026,18554
westlaw_100_full_text_items_for_appendectomy2_0049,Westlaw - 100 full text items for appendectomy2.rtf,49,"Amber GANT, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2010 WL 5106839,2026,51339
westlaw_100_full_text_items_for_appendectomy2_0050,Westlaw - 100 full text items for appendectomy2.rtf,50,"Lynnette KARAS, Plaintiff–Appellant,
v.
AMERICAN FAMILY INSURANCE COMPANY, INC., a Wisconsin Corporation, Defendant–Appellee.",33 F.3d 995,2026,28341
westlaw_100_full_text_items_for_appendectomy2_0051,Westlaw - 100 full text items for appendectomy2.rtf,51,"Opinion Vacated by Bonney v. Upjohn Co., W.D.Mich., September 23, 1981",487 F.Supp. 486,2026,35857
westlaw_100_full_text_items_for_appendectomy2_0052,Westlaw - 100 full text items for appendectomy2.rtf,52,"Brian AUTHEMENT, Jr., Plaintiff
v.
Meagan WILKINSON, et al., Defendants",2017 WL 7035680,2026,55420
westlaw_100_full_text_items_for_appendectomy2_0053,Westlaw - 100 full text items for appendectomy2.rtf,53,"Sandra EILRICH, Plaintiff–Appellant,
v.
COMMISSIONER OF SOCIAL SECURITY, Defendant–Appellee.",540 Fed.Appx. 569,2026,5985
westlaw_100_full_text_items_for_appendectomy2_0054,Westlaw - 100 full text items for appendectomy2.rtf,54,"Gary L. RICH, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2009 WL 250322,2026,4459
westlaw_100_full_text_items_for_appendectomy2_0055,Westlaw - 100 full text items for appendectomy2.rtf,55,,35 F.Supp. 390,2026,3893
westlaw_100_full_text_items_for_appendectomy2_0056,Westlaw - 100 full text items for appendectomy2.rtf,56,"Brian Lawrence SNOKE, Petitioner,
v.
WARDEN, Respondent.",2009 WL 10872627,2026,4264
westlaw_100_full_text_items_for_appendectomy2_0057,Westlaw - 100 full text items for appendectomy2.rtf,57,"Ruth WILSON, Plaintiff,
v.
TWIN RIVERS TOWING COMPANY, a corporation, Defendant.",413 F.Supp. 154,2026,20236
westlaw_100_full_text_items_for_appendectomy2_0058,Westlaw - 100 full text items for appendectomy2.rtf,58,"Robert L. BOYD, Appellant,
v.
Douglas A. COLLINS, Secretary of Veterans Affairs, Appellee.",2025 WL 415399,2026,25916
westlaw_100_full_text_items_for_appendectomy2_0059,Westlaw - 100 full text items for appendectomy2.rtf,59,"Gwendola F. CHATMAN, Appellant,
v.
Robert A. McDONALD, Secretary of Veterans Affairs, Appellee.",2015 WL 3541423,2026,24196
westlaw_100_full_text_items_for_appendectomy2_0060,Westlaw - 100 full text items for appendectomy2.rtf,60,"James HARMON, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2021 WL 1010639,2026,21737
westlaw_100_full_text_items_for_appendectomy2_0061,Westlaw - 100 full text items for appendectomy2.rtf,61,"Brandon OWENS, Plaintiff,
v.
Brandy TRIPP,1 Tara Chadderton, Chad Frierdich, John Trost, and Angela Walter, Defendants.",2021 WL 2351051,2026,21414
westlaw_100_full_text_items_for_appendectomy2_0062,Westlaw - 100 full text items for appendectomy2.rtf,62,"Charles NEIDIG, Jr. Plaintiff,
v.
MEDICAL STAFF, FCI MCKEAN, and Staff, FCI McKean, Defendants.",2025 WL 863694,2026,29935
westlaw_100_full_text_items_for_appendectomy2_0063,Westlaw - 100 full text items for appendectomy2.rtf,63,,137 F.Supp. 503,2026,17567
westlaw_100_full_text_items_for_appendectomy2_0064,Westlaw - 100 full text items for appendectomy2.rtf,64,"Armin WAND, III, Plaintiff-Appellant,
v.
Becky KRAMER, et al., Defendants-Appellees.",2023 WL 4045242,2026,18025
westlaw_100_full_text_items_for_appendectomy2_0065,Westlaw - 100 full text items for appendectomy2.rtf,65,"Annie B. KIMBALL–FERGUSON, Appellant,
v.
Eric K. SHINSEKI Secretar)y of Veterans Affairs, Appellee.",2012 WL 613970,2026,24586
westlaw_100_full_text_items_for_appendectomy2_0066,Westlaw - 100 full text items for appendectomy2.rtf,66,"Vince SORRENTINO, Petitioner,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Respondent.",2023 WL 4711483,2026,5772
westlaw_100_full_text_items_for_appendectomy2_0067,Westlaw - 100 full text items for appendectomy2.rtf,67,"Not Followed on State Law Grounds Valley Hosp. v. Kroll, N.J.Super.L., April 17, 2003",211 F.3d 1323,2026,25969
westlaw_100_full_text_items_for_appendectomy2_0068,Westlaw - 100 full text items for appendectomy2.rtf,68,"Distinguished by Miller v. Berryhill, D.Conn., December 6, 2018",398 F.Supp. 1124,2026,26141
westlaw_100_full_text_items_for_appendectomy2_0069,Westlaw - 100 full text items for appendectomy2.rtf,69,"Michael Bruce ROGERS, Jr., Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security Administration, Defendant.",2015 WL 4507047,2026,30922
westlaw_100_full_text_items_for_appendectomy2_0070,Westlaw - 100 full text items for appendectomy2.rtf,70,"Candy MANNISI, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2008 WL 441767,2026,77209
westlaw_100_full_text_items_for_appendectomy2_0071,Westlaw - 100 full text items for appendectomy2.rtf,71,"Declined to Extend by Seals v. Barnhart, N.D.Ala., March 8, 2004",861 F.2d 475,2026,23956
westlaw_100_full_text_items_for_appendectomy2_0072,Westlaw - 100 full text items for appendectomy2.rtf,72,"Distinguished by Votrain v. Illinois Terminal R. Co., Mo., June 14, 1954",41 F.2d 342,2026,37384
westlaw_100_full_text_items_for_appendectomy2_0073,Westlaw - 100 full text items for appendectomy2.rtf,73,"Gregorio FERNANDEZ-PEREZ, Movant,
v.
UNITED STATES of America, Respondent.",2020 WL 6546301,2026,107066
westlaw_100_full_text_items_for_appendectomy2_0074,Westlaw - 100 full text items for appendectomy2.rtf,74,"Distinguished by Leete v. Smith & Nephew, Inc., D.Idaho, December 31, 2025",2020 WL 1666790,2026,38213
